date,store_id,region,product,category,units_sold,unit_price,revenue,promotion_flag
2023-12-15,CE-S01,Central,Sigma Kit,Kits,3,334.1,1002.3,0
2023-03-16,WE-S04,West,Zeta Device,Devices,4,128.22,512.88,0
2022-04-02,SO-S02,South,Eta Device,Devices,3,128.54,385.62,0
2021-04-11,CE-S04,Central,Mu Component,Components,1,25.68,25.68,0
2021-10-20,SO-S03,South,Gamma Widget,Widgets,5,42.67,213.35,0
2022-09-10,WE-S06,West,Upsilon Bundle,Bundles,1,382.88,382.88,0
2021-03-06,CE-S05,Central,Theta Tool,Tools,4,37.44,149.76,0
2021-05-05,SO-S01,South,Omicron Module,Modules,4,154.19,616.76,0
2021-03-04,WE-S01,West,Mu Component,Components,-4,25.99,-103.96,0
2022-01-01,EA-S02,East,Eta Device,Devices,5,117.47,587.35,0
2021-09-10,EA-S06,East,Eta Device,Devices,3,128.86,386.58,0
2021-03-15,WE-S05,West,Omicron Module,Modules,6,219.18,1315.08,0
2022-10-11,WE-S03,West,Sigma Kit,Kits,2,281.94,563.88,0
2022-07-31,NO-S01,North,Theta Tool,Tools,4,42.9,171.6,0
2021-07-20,WE-S04,West,Kappa Accessory,Accessories,3,16.42,49.26,0
2022-08-08,WE-S01,West,Omicron Module,Modules,4,201.74,806.96,0
2021-11-16,SO-S03,South,Mu Component,Components,6,35.55,213.3,0
2022-01-17,WE-S02,West,Lambda Accessory,Accessories,3,14.79,44.37,0
2021-02-26,EA-S02,East,Omicron Module,Modules,1,158.95,158.95,1
2021-03-29,NO-S01,North,Iota Tool,Tools,3,45.33,135.99,1
2023-10-08,EA-S05,East,Upsilon Bundle,Bundles,2,417.24,834.48,0
2023-04-29,EA-S02,East,Kappa Accessory,Accessories,6,15.59,93.54,0
2023-04-09,SO-S05,South,Sigma Kit,Kits,2,243.47,486.94,0
2021-10-24,CE-S03,Central,Eta Device,Devices,2,115.05,230.1,0
2022-08-13,NO-S05,North,Alpha Widget,Widgets,1,58.07,58.07,0
2023-11-27,NO-S06,North,Omicron Module,Modules,2,272.64,545.28,0
2023-03-03,NO-S02,North,Alpha Widget,Widgets,2,48.18,96.36,0
2023-04-05,EA-S06,East,Theta Tool,Tools,1,39.57,39.57,0
2021-06-29,CE-S02,Central,Theta Tool,Tools,1,51.49,51.49,0
2023-10-23,CE-S05,Central,Omicron Module,Modules,2,239.11,478.22,0
2021-02-02,CE-S01,Central,Theta Tool,Tools,1,35.5,35.5,0
2022-09-03,WE-S02,West,Nu Component,Components,4,22.92,91.68,0
2023-06-03,CE-S05,Central,Lambda Accessory,Accessories,6,17.03,102.18,0
2021-08-27,CE-S01,Central,Beta Widget,Widgets,1,49.31,49.31,0
2023-12-28,NO-S01,North,Beta Widget,Widgets,3,76.84,230.52,0
2023-02-23,WE-S02,West,Lambda Accessory,Accessories,3,12.33,36.99,0
2021-10-07,WE-S06,West,Theta Tool,Tools,2,40.46,80.92,0
2021-12-06,EA-S04,East,Nu Component,Components,2,35.57,71.14,0
2023-02-10,CE-S03,Central,Beta Widget,Widgets,5,41.29,206.45,0
2022-06-02,NO-S03,North,Pi Part,Parts,1,14.36,14.36,0
2023-04-16,WE-S05,West,Kappa Accessory,Accessories,1,15.74,15.74,0
2022-04-07,NO-S04,North,Omicron Module,Modules,2,218.19,436.38,0
2022-01-25,CE-S02,Central,Beta Widget,Widgets,2,37.55,75.1,0
2022-10-03,CE-S06,Central,Mu Component,Components,3,25.69,77.07,0
2022-01-06,CE-S02,Central,Rho Part,Parts,1,13.03,13.03,0
2022-02-21,WE-S02,West,Upsilon Bundle,Bundles,5,349.99,1749.95,0
2023-12-04,NO-S02,North,Nu Component,Components,3,39.45,118.35,0
2021-02-28,WE-S01,West,Xi Module,Modules,2,211.46,422.92,0
2023-05-16,NO-S05,North,Eta Device,Devices,3,141.81,425.43,0
2023-08-05,NO-S02,North,Nu Component,Components,4,25.65,102.6,0
2022-12-30,SO-S06,South,Beta Widget,Widgets,2,72.82,145.64,0
2021-06-20,CE-S05,Central,Nu Component,Components,2,27.86,55.72,0
2023-09-13,WE-S04,West,Beta Widget,Widgets,2,49.78,99.56,0
2023-04-19,WE-S01,West,Omicron Module,Modules,4,223.51,894.04,0
2022-04-11,CE-S02,Central,Eta Device,Devices,8,130.92,1047.36,0
2022-07-12,SO-S06,South,Rho Part,Parts,4,14.2,56.8,0
2022-01-30,CE-S03,Central,Upsilon Bundle,Bundles,1,389.14,389.14,0
2021-01-08,SO-S04,South,Delta Gadget,Gadgets,1,81.48,81.48,0
2023-09-03,NO-S01,North,Eta Device,Devices,1,148.27,148.27,0
2022-07-16,NO-S04,North,Omicron Module,Modules,7,206.11,1442.77,0
2023-04-05,SO-S02,South,Eta Device,Devices,2,115.78,231.56,0
2021-07-12,NO-S06,North,Beta Widget,Widgets,3,53.39,160.17,0
2023-06-22,CE-S03,Central,Gamma Widget,Widgets,4,53.35,213.4,0
2022-07-13,CE-S03,Central,Eta Device,Devices,5,148.94,744.7,0
2023-04-10,EA-S04,East,Rho Part,Parts,4,14.89,59.56,0
2023-11-07,SO-S05,South,Rho Part,Parts,4,16.44,65.76,0
2021-07-21,NO-S05,North,Sigma Kit,Kits,1,289.08,289.08,0
2021-08-05,WE-S06,West,Tau Kit,Kits,2,294.3,588.6,0
2022-03-06,SO-S06,South,Zeta Device,Devices,2,138.22,276.44,0
2023-10-23,CE-S01,Central,Rho Part,Parts,4,12.09,48.36,0
2023-02-20,NO-S06,North,Upsilon Bundle,Bundles,1,307.33,307.33,0
2023-07-23,SO-S05,South,Nu Component,Components,3,31.71,95.13,0
2023-05-03,CE-S02,Central,Omicron Module,Modules,1,215.57,215.57,0
2022-06-19,WE-S03,West,Rho Part,Parts,4,11.21,44.84,0
2021-06-24,NO-S02,North,Pi Part,Parts,-4,13.5,-54.0,0
2023-03-29,NO-S02,North,Beta Widget,Widgets,3,46.83,140.49,0
2021-11-11,EA-S03,East,Alpha Widget,Widgets,3,82.84,248.52,0
2021-09-24,WE-S04,West,Sigma Kit,Kits,2,265.69,531.38,0
2022-08-26,CE-S03,Central,Lambda Accessory,Accessories,3,18.23,54.69,0
2021-04-24,EA-S02,East,Epsilon Gadget,Gadgets,5,64.22,321.1,0
2023-05-27,NO-S03,North,Beta Widget,Widgets,4,46.13,184.52,0
2023-08-24,NO-S04,North,Tau Kit,Kits,3,231.84,695.52,1
2022-08-07,CE-S06,Central,Xi Module,Modules,1,249.87,249.87,0
2022-11-21,EA-S05,East,Beta Widget,Widgets,1,80.1,80.1,1
2021-12-17,EA-S04,East,Eta Device,Devices,1,168.07,168.07,0
2021-02-21,WE-S04,West,Mu Component,Components,1,19.53,19.53,0
2022-11-10,NO-S01,North,Tau Kit,Kits,3,380.33,1140.99,1
2022-07-09,CE-S03,Central,Rho Part,Parts,1,9.82,9.82,0
2023-06-28,SO-S03,South,Xi Module,Modules,4,235.99,943.96,0
2023-02-16,CE-S01,Central,Theta Tool,Tools,4,30.8,123.2,0
2023-02-03,SO-S06,South,Tau Kit,Kits,4,189.97,759.88,0
2021-12-01,EA-S01,East,Upsilon Bundle,Bundles,3,618.42,1855.26,0
2022-04-29,NO-S02,North,Theta Tool,Tools,5,38.65,193.25,1
2023-03-19,EA-S05,East,Zeta Device,Devices,2,117.13,234.26,0
2023-07-26,EA-S05,East,Epsilon Gadget,Gadgets,4,96.22,384.88,0
2021-11-08,WE-S05,West,Alpha Widget,Widgets,5,72.38,361.9,1
2023-03-28,CE-S05,Central,Epsilon Gadget,Gadgets,2,86.79,173.58,0
2023-04-10,EA-S04,East,Iota Tool,Tools,7,35.63,249.41,0
2021-12-22,CE-S05,Central,Eta Device,Devices,4,197.42,789.68,0
2021-02-01,WE-S06,West,Alpha Widget,Widgets,1,48.13,48.13,0
2023-12-29,NO-S01,North,Kappa Accessory,Accessories,7,21.89,153.23,0
2021-03-20,WE-S04,West,Gamma Widget,Widgets,5,45.24,226.2,0
2021-05-09,WE-S05,West,Kappa Accessory,Accessories,3,13.07,39.21,0
2022-09-30,EA-S02,East,Xi Module,Modules,2,209.82,419.64,0
2022-07-14,EA-S06,East,Epsilon Gadget,Gadgets,1,74.25,74.25,0
2021-05-18,EA-S05,East,Lambda Accessory,Accessories,1,13.77,13.77,0
2022-03-28,NO-S03,North,Iota Tool,Tools,3,31.59,94.77,0
2021-08-19,NO-S03,North,Mu Component,Components,1,27.82,27.82,1
2022-08-23,EA-S04,East,Theta Tool,Tools,5,41.95,209.75,0
2022-02-18,WE-S04,West,Delta Gadget,Gadgets,5,55.18,275.9,1
2022-03-31,WE-S05,West,Zeta Device,Devices,1,109.33,109.33,0
2022-09-01,WE-S03,West,Alpha Widget,Widgets,1,54.0,54.0,0
2021-01-14,EA-S02,East,Sigma Kit,Kits,1,237.63,237.63,0
2023-12-21,CE-S04,Central,Mu Component,Components,2,31.72,63.44,0
2023-06-05,WE-S06,West,Mu Component,Components,3,32.14,96.42,0
2021-01-18,SO-S05,South,Xi Module,Modules,4,222.29,889.16,0
2023-06-06,CE-S06,Central,Epsilon Gadget,Gadgets,5,92.7,463.5,0
2022-05-15,CE-S03,Central,Lambda Accessory,Accessories,3,13.62,40.86,0
2023-02-08,EA-S03,East,Kappa Accessory,Accessories,1,13.7,13.7,0
2022-02-07,EA-S02,East,Epsilon Gadget,Gadgets,6,61.36,368.16,0
2022-03-15,WE-S04,West,Xi Module,Modules,4,208.33,833.32,0
2023-01-26,WE-S03,West,Lambda Accessory,Accessories,8,14.64,117.12,0
2023-04-01,CE-S06,Central,Beta Widget,Widgets,1,51.52,51.52,0
2023-02-20,NO-S02,North,Pi Part,Parts,3,12.0,36.0,0
2023-02-12,CE-S06,Central,Omicron Module,Modules,6,140.34,842.04,0
2023-06-14,EA-S01,East,Delta Gadget,Gadgets,6,86.97,521.82,0
2021-09-21,CE-S01,Central,Nu Component,Components,4,23.04,92.16,0
2022-08-07,EA-S03,East,Delta Gadget,Gadgets,4,76.64,306.56,0
2022-01-23,NO-S05,North,Zeta Device,Devices,1,118.97,118.97,0
2023-10-08,EA-S03,East,Gamma Widget,Widgets,4,51.96,207.84,0
2022-12-15,EA-S04,East,Nu Component,Components,1,33.3,33.3,0
2021-03-19,WE-S04,West,Gamma Widget,Widgets,5,54.6,273.0,0
2021-01-15,CE-S06,Central,Epsilon Gadget,Gadgets,2,78.86,157.72,1
2023-06-05,SO-S01,South,Kappa Accessory,Accessories,5,15.27,76.35,0
2021-10-15,WE-S05,West,Iota Tool,Tools,1,39.51,39.51,0
2021-11-04,WE-S05,West,Beta Widget,Widgets,3,65.8,197.4,0
2021-03-01,CE-S06,Central,Delta Gadget,Gadgets,4,71.04,284.16,0
2021-06-15,WE-S03,West,Delta Gadget,Gadgets,3,80.76,242.28,0
2021-05-02,SO-S01,South,Mu Component,Components,6,27.03,162.18,0
2021-04-05,EA-S06,East,Kappa Accessory,Accessories,1,16.26,16.26,0
2023-08-22,CE-S03,Central,Omicron Module,Modules,1,209.14,209.14,0
2022-05-20,WE-S06,West,Epsilon Gadget,Gadgets,3,75.79,227.37,0
2021-09-03,CE-S04,Central,Rho Part,Parts,1,12.09,12.09,0
2022-07-12,EA-S01,East,Mu Component,Components,2,29.08,58.16,0
2023-05-09,NO-S03,North,Nu Component,Components,2,24.82,49.64,0
2021-12-04,WE-S06,West,Mu Component,Components,1,41.04,41.04,0
2021-01-16,WE-S06,West,Mu Component,Components,5,23.42,117.1,0
2022-12-04,WE-S01,West,Eta Device,Devices,4,159.39,637.56,0
2023-02-03,EA-S02,East,Rho Part,Parts,1,11.46,11.46,0
2021-09-07,WE-S01,West,Epsilon Gadget,Gadgets,4,73.55,294.2,0
2021-05-19,NO-S02,North,Beta Widget,Widgets,5,48.16,240.8,0
2021-01-28,CE-S01,Central,Sigma Kit,Kits,3,231.35,694.05,0
2023-12-10,SO-S05,South,Kappa Accessory,Accessories,3,20.85,62.55,0
2022-06-07,SO-S04,South,Rho Part,Parts,1,14.08,14.08,0
2021-01-02,NO-S05,North,Beta Widget,Widgets,2,46.19,92.38,0
2021-01-13,NO-S01,North,Theta Tool,Tools,5,43.06,215.3,0
2022-07-16,SO-S02,South,Sigma Kit,Kits,1,248.4,248.4,1
2021-10-07,CE-S06,Central,Mu Component,Components,1,20.85,20.85,0
2022-05-09,WE-S02,West,Eta Device,Devices,5,96.82,484.1,0
2023-08-23,WE-S02,West,Sigma Kit,Kits,2,299.27,598.54,0
2022-11-06,NO-S05,North,Zeta Device,Devices,4,183.13,732.52,0
2022-01-08,SO-S06,South,Sigma Kit,Kits,6,245.28,1471.68,0
2023-09-18,SO-S02,South,Gamma Widget,Widgets,1,54.04,54.04,1
2022-06-01,SO-S04,South,Pi Part,Parts,3,10.9,32.7,0
2022-11-15,EA-S06,East,Mu Component,Components,3,35.58,106.74,0
2021-11-06,EA-S05,East,Pi Part,Parts,2,18.35,36.7,0
2021-03-25,NO-S03,North,Gamma Widget,Widgets,1,47.03,47.03,0
2023-02-17,NO-S03,North,Mu Component,Components,1,23.11,23.11,0
2023-10-18,SO-S05,South,Pi Part,Parts,2,12.37,24.74,0
2023-01-21,CE-S06,Central,Gamma Widget,Widgets,5,55.61,278.05,1
2022-09-10,CE-S04,Central,Delta Gadget,Gadgets,1,74.86,74.86,0
2022-04-12,CE-S06,Central,Iota Tool,Tools,4,43.28,173.12,0
2023-04-24,NO-S01,North,Alpha Widget,Widgets,5,44.78,223.9,0
2023-05-26,CE-S06,Central,Alpha Widget,Widgets,2,44.57,89.14,0
2022-10-03,WE-S04,West,Lambda Accessory,Accessories,1,13.64,13.64,0
2022-06-24,EA-S01,East,Delta Gadget,Gadgets,3,85.46,256.38,0
2022-05-09,SO-S03,South,Nu Component,Components,3,29.74,89.22,0
2023-09-29,SO-S01,South,Kappa Accessory,Accessories,2,15.11,30.22,0
2022-06-11,EA-S06,East,Alpha Widget,Widgets,2,49.03,98.06,0
2023-04-06,CE-S06,Central,Nu Component,Components,5,26.38,131.9,0
2023-06-02,NO-S05,North,Delta Gadget,Gadgets,6,78.53,471.18,0
2022-01-19,WE-S02,West,Kappa Accessory,Accessories,1,14.8,14.8,0
2023-10-17,SO-S05,South,Pi Part,Parts,1,10.95,10.95,0
2023-02-26,SO-S01,South,Alpha Widget,Widgets,1,46.88,46.88,0
2023-11-20,SO-S02,South,Tau Kit,Kits,1,310.62,310.62,0
2021-01-27,SO-S06,South,Tau Kit,Kits,4,259.8,1039.2,0
2021-09-26,SO-S03,South,Sigma Kit,Kits,3,293.68,881.04,0
2022-05-16,NO-S02,North,Upsilon Bundle,Bundles,1,401.78,401.78,0
2023-06-23,SO-S02,South,Sigma Kit,Kits,6,292.31,1753.86,0
2023-03-16,WE-S04,West,Omicron Module,Modules,2,186.57,373.14,0
2022-02-24,SO-S05,South,Zeta Device,Devices,4,82.18,328.72,0
2021-04-23,WE-S03,West,Omicron Module,Modules,1,218.46,218.46,0
2023-02-22,SO-S06,South,Zeta Device,Devices,2,113.04,226.08,0
2022-03-31,NO-S06,North,Kappa Accessory,Accessories,5,15.77,78.85,0
2021-02-09,EA-S05,East,Nu Component,Components,2,22.23,44.46,0
2021-08-24,EA-S01,East,Omicron Module,Modules,2,183.13,366.26,0
2023-08-25,SO-S01,South,Beta Widget,Widgets,5,49.32,246.6,1
2022-05-16,EA-S06,East,Lambda Accessory,Accessories,4,16.24,64.96,0
2023-08-30,WE-S02,West,Gamma Widget,Widgets,4,54.67,218.68,0
2021-03-09,SO-S04,South,Epsilon Gadget,Gadgets,5,77.5,387.5,0
2022-10-25,CE-S04,Central,Nu Component,Components,3,27.12,81.36,0
2021-06-07,SO-S01,South,Xi Module,Modules,1,237.95,237.95,0
2022-11-02,CE-S04,Central,Gamma Widget,Widgets,3,67.75,203.25,0
2022-05-05,SO-S02,South,Eta Device,Devices,4,115.0,460.0,0
2021-03-04,EA-S04,East,Iota Tool,Tools,6,36.62,,0
2021-10-23,CE-S06,Central,Pi Part,Parts,4,13.81,55.24,0
2021-11-15,NO-S01,North,Nu Component,Components,3,34.16,102.48,0
2022-04-15,CE-S04,Central,Theta Tool,Tools,1,39.7,39.7,0
2023-05-03,WE-S05,West,Lambda Accessory,Accessories,5,17.69,88.45,0
2022-04-20,NO-S05,North,Upsilon Bundle,Bundles,2,396.38,792.76,0
2021-10-23,CE-S04,Central,Nu Component,Components,3,21.78,65.34,0
2022-11-08,EA-S05,East,Beta Widget,Widgets,4,61.7,246.8,0
2023-04-05,SO-S01,South,Kappa Accessory,Accessories,2,14.84,29.68,0
2023-10-17,SO-S06,South,Mu Component,Components,4,26.28,105.12,0
2021-12-19,NO-S05,North,Alpha Widget,Widgets,3,61.24,183.72,0
2023-10-24,WE-S04,West,Beta Widget,Widgets,3,48.67,146.01,0
2022-09-30,EA-S04,East,Alpha Widget,Widgets,3,51.95,155.85,1
2021-06-13,EA-S01,East,Iota Tool,Tools,5,35.14,175.7,0
2022-12-02,CE-S04,Central,Lambda Accessory,Accessories,1,22.35,22.35,0
2022-01-06,CE-S01,Central,Alpha Widget,Widgets,2,43.34,86.68,0
2023-02-01,WE-S06,West,Gamma Widget,Widgets,7,40.03,280.21,0
2021-04-04,CE-S03,Central,Beta Widget,Widgets,2,45.62,91.24,0
2021-07-10,SO-S06,South,Nu Component,Components,1,31.96,31.96,0
2022-04-29,WE-S03,West,Eta Device,Devices,5,140.76,703.8,0
2022-09-04,SO-S03,South,Kappa Accessory,Accessories,2,14.56,29.12,0
2022-11-12,NO-S02,North,Xi Module,Modules,3,312.93,938.79,0
2023-03-10,SO-S03,South,Upsilon Bundle,Bundles,3,356.77,1070.31,0
2023-10-12,CE-S06,Central,Rho Part,Parts,1,13.28,13.28,0
2022-09-02,SO-S03,South,Theta Tool,Tools,2,38.83,77.66,0
2022-02-09,EA-S06,East,Gamma Widget,Widgets,2,53.97,107.94,0
2022-01-13,NO-S02,North,Beta Widget,Widgets,1,48.0,48.0,0
2023-07-05,EA-S01,East,Delta Gadget,Gadgets,4,96.81,387.24,0
2023-02-27,EA-S06,East,Alpha Widget,Widgets,1,57.53,57.53,0
2021-11-28,WE-S06,West,Beta Widget,Widgets,1,62.13,62.13,0
2023-02-07,EA-S02,East,Zeta Device,Devices,3,97.25,291.75,0
2021-02-06,NO-S03,North,Delta Gadget,Gadgets,4,72.07,288.28,0
2022-12-21,NO-S05,North,Beta Widget,Widgets,4,62.54,250.16,0
2021-09-17,CE-S01,Central,Mu Component,Components,5,27.34,136.7,0
2022-06-28,EA-S01,East,Zeta Device,Devices,3,149.02,447.06,0
2021-06-23,SO-S04,South,Theta Tool,Tools,2,40.37,80.74,0
2022-12-12,NO-S04,North,Pi Part,Parts,5,18.0,90.0,0
2023-12-05,NO-S06,North,Xi Module,Modules,4,298.62,1194.48,0
2023-12-11,SO-S03,South,Lambda Accessory,Accessories,3,20.7,62.1,0
2021-03-23,NO-S05,North,Eta Device,Devices,2,91.33,182.66,0
2021-05-09,NO-S04,North,Kappa Accessory,Accessories,2,14.46,28.92,0
2022-11-27,EA-S05,East,Gamma Widget,Widgets,1,76.57,76.57,0
2023-06-29,WE-S02,West,Mu Component,Components,2,24.1,48.2,0
2021-04-30,NO-S01,North,Beta Widget,Widgets,1,40.26,40.26,0
2021-09-06,SO-S05,South,Alpha Widget,Widgets,6,53.64,,0
2022-04-28,SO-S05,South,Alpha Widget,Widgets,4,44.67,178.68,0
2023-06-16,CE-S01,Central,Kappa Accessory,Accessories,2,14.88,29.76,0
2022-09-26,SO-S02,South,Nu Component,Components,1,28.17,28.17,0
2022-04-06,WE-S06,West,Delta Gadget,Gadgets,6,90.19,541.14,1
2022-03-09,WE-S01,West,Sigma Kit,Kits,4,289.12,1156.48,0
2021-02-09,NO-S03,North,Tau Kit,Kits,2,187.34,374.68,0
2022-03-03,NO-S01,North,Theta Tool,Tools,3,37.6,112.8,0
2021-02-18,CE-S02,Central,Mu Component,Components,1,19.36,19.36,0
2022-12-25,SO-S01,South,Pi Part,Parts,4,16.24,64.96,0
2022-03-30,CE-S06,Central,Rho Part,Parts,1,11.37,11.37,0
2023-07-15,NO-S01,North,Delta Gadget,Gadgets,6,93.62,561.72,0
2023-05-20,NO-S01,North,Upsilon Bundle,Bundles,2,406.77,813.54,0
2022-10-12,NO-S04,North,Nu Component,Components,3,21.19,63.57,0
2023-03-05,SO-S02,South,Pi Part,Parts,5,11.77,58.85,0
2022-06-21,EA-S01,East,Mu Component,Components,4,30.52,122.08,0
2023-10-09,EA-S02,East,Gamma Widget,Widgets,1,55.82,55.82,0
2022-03-23,NO-S04,North,Mu Component,Components,6,28.14,168.84,0
2021-06-05,CE-S05,Central,Lambda Accessory,Accessories,2,13.76,27.52,0
2021-05-01,NO-S01,North,Pi Part,Parts,4,12.85,51.4,0
2023-04-30,SO-S02,South,Upsilon Bundle,Bundles,2,404.03,808.06,0
2023-11-25,CE-S01,Central,Upsilon Bundle,Bundles,4,557.34,2229.36,0
2022-08-10,WE-S03,West,Iota Tool,Tools,2,32.35,64.7,0
2022-02-19,NO-S01,North,Theta Tool,Tools,2,38.08,76.16,0
2023-07-06,WE-S02,West,Tau Kit,Kits,3,299.81,899.43,0
2021-12-12,SO-S06,South,Lambda Accessory,Accessories,5,24.79,123.95,1
2022-08-07,NO-S04,North,Zeta Device,Devices,6,121.01,726.06,0
2021-05-12,WE-S01,West,Zeta Device,Devices,1,114.98,114.98,0
2023-10-05,NO-S05,North,Mu Component,Components,2,24.35,48.7,0
2023-01-16,CE-S04,Central,Sigma Kit,Kits,1,213.88,213.88,0
2023-03-09,EA-S01,East,Gamma Widget,Widgets,7,47.08,329.56,0
2022-09-07,SO-S06,South,Omicron Module,Modules,2,154.63,309.26,0
2022-10-25,EA-S02,East,Gamma Widget,Widgets,5,46.15,230.75,0
2022-10-15,NO-S01,North,Gamma Widget,Widgets,3,40.21,120.63,0
2021-04-11,SO-S04,South,Sigma Kit,Kits,1,193.68,193.68,0
2022-07-18,WE-S02,West,Alpha Widget,Widgets,3,55.65,166.95,0
2023-08-29,NO-S03,North,Kappa Accessory,Accessories,1,13.24,13.24,0
2022-10-29,CE-S06,Central,Alpha Widget,Widgets,3,48.03,144.09,1
2023-10-11,SO-S01,South,Omicron Module,Modules,1,216.76,216.76,0
2021-11-30,WE-S03,West,Lambda Accessory,Accessories,3,22.06,66.18,0
2023-11-05,NO-S03,North,Iota Tool,Tools,2,55.9,111.8,0
2021-01-28,SO-S06,South,Upsilon Bundle,Bundles,3,410.33,1230.99,0
2023-12-12,WE-S01,West,Gamma Widget,Widgets,7,72.54,507.78,0
2023-04-17,CE-S04,Central,Sigma Kit,Kits,3,240.63,721.89,0
2021-05-16,CE-S04,Central,Kappa Accessory,Accessories,1,16.35,16.35,0
2022-07-15,WE-S01,West,Theta Tool,Tools,2,45.51,91.02,0
2021-04-05,NO-S05,North,Alpha Widget,Widgets,4,42.36,169.44,0
2023-06-30,EA-S02,East,Theta Tool,Tools,10,48.52,485.2,0
2023-11-24,EA-S03,East,Upsilon Bundle,Bundles,3,525.79,1577.37,1
2023-03-01,CE-S03,Central,Alpha Widget,Widgets,3,59.6,178.8,0
2021-12-01,SO-S05,South,Xi Module,Modules,2,304.78,609.56,0
2022-12-20,EA-S06,East,Gamma Widget,Widgets,3,80.84,242.52,0
2021-05-12,CE-S05,Central,Delta Gadget,Gadgets,2,90.5,181.0,0
2022-12-17,SO-S06,South,Gamma Widget,Widgets,1,78.47,78.47,0
2023-10-02,EA-S04,East,Eta Device,Devices,1,135.19,135.19,1
2022-06-08,NO-S06,North,Epsilon Gadget,Gadgets,2,74.51,149.02,0
2021-10-06,SO-S02,South,Upsilon Bundle,Bundles,7,285.16,1996.12,0
2022-07-27,NO-S02,North,Mu Component,Components,1,29.8,29.8,0
2021-03-23,WE-S03,West,Eta Device,Devices,3,102.66,307.98,0
2023-09-16,WE-S03,West,Pi Part,Parts,4,11.62,46.48,0
2023-05-03,NO-S06,North,Gamma Widget,Widgets,4,60.54,242.16,0
2021-07-01,NO-S05,North,Alpha Widget,Widgets,1,49.45,49.45,0
2022-05-10,WE-S01,West,Lambda Accessory,Accessories,7,13.57,94.99,0
2023-03-01,EA-S03,East,Delta Gadget,Gadgets,3,87.83,263.49,1
2021-06-26,SO-S04,South,Upsilon Bundle,Bundles,3,525.44,1576.32,0
2022-03-04,WE-S02,West,Upsilon Bundle,Bundles,4,389.49,1557.96,0
2023-05-26,CE-S02,Central,Nu Component,Components,5,21.23,106.15,0
2022-11-18,SO-S06,South,Epsilon Gadget,Gadgets,7,111.42,779.94,0
2023-02-07,CE-S01,Central,Rho Part,Parts,2,11.15,22.3,0
2023-05-16,CE-S01,Central,Upsilon Bundle,Bundles,3,347.4,1042.2,0
2022-12-21,SO-S06,South,Epsilon Gadget,Gadgets,1,123.66,123.66,0
2021-07-14,CE-S04,Central,Sigma Kit,Kits,3,264.6,793.8,0
2022-11-14,CE-S05,Central,Delta Gadget,Gadgets,4,127.17,508.68,0
2023-06-16,SO-S03,South,Sigma Kit,Kits,1,203.37,203.37,0
2021-06-09,CE-S03,Central,Tau Kit,Kits,2,309.84,619.68,0
2021-12-31,WE-S04,West,Rho Part,Parts,1,17.36,17.36,0
2021-09-25,WE-S03,West,Upsilon Bundle,Bundles,3,410.05,1230.15,1
2021-10-27,SO-S04,South,Lambda Accessory,Accessories,3,14.38,43.14,0
2023-01-15,WE-S04,West,Sigma Kit,Kits,2,243.7,487.4,0
2021-05-11,SO-S01,South,Nu Component,Components,2,22.94,45.88,0
2023-12-29,NO-S04,North,Upsilon Bundle,Bundles,1,572.61,572.61,0
2023-09-23,SO-S01,South,Omicron Module,Modules,1,189.0,189.0,0
2021-12-31,WE-S04,West,Delta Gadget,Gadgets,2,114.3,228.6,0
2021-09-06,NO-S02,North,Iota Tool,Tools,3,41.61,124.83,0
2023-05-20,CE-S03,Central,Gamma Widget,Widgets,3,44.17,132.51,0
2021-06-06,SO-S02,South,Beta Widget,Widgets,1,66.63,66.63,0
2023-06-16,SO-S02,South,Pi Part,Parts,1,13.11,13.11,0
2022-07-14,CE-S02,Central,Theta Tool,Tools,5,46.06,230.3,0
2023-02-28,CE-S02,Central,Gamma Widget,Widgets,3,45.59,136.77,0
2022-06-29,NO-S06,North,Pi Part,Parts,5,18.38,91.9,0
2023-04-07,CE-S01,Central,Pi Part,Parts,2,13.55,27.1,0
2022-02-20,WE-S05,West,Gamma Widget,Widgets,1,34.73,34.73,0
2021-05-26,EA-S06,East,Iota Tool,Tools,4,38.39,153.56,0
2021-07-13,WE-S01,West,Lambda Accessory,Accessories,2,16.5,33.0,0
2023-10-27,SO-S06,South,Zeta Device,Devices,6,111.08,666.48,0
2023-10-14,SO-S05,South,Kappa Accessory,Accessories,3,11.32,33.96,0
2022-09-20,SO-S02,South,Sigma Kit,Kits,3,231.72,695.16,0
2021-09-15,EA-S03,East,Zeta Device,Devices,4,135.73,542.92,0
2022-03-03,CE-S03,Central,Zeta Device,Devices,1,139.29,139.29,0
2021-05-29,EA-S04,East,Zeta Device,Devices,1,102.96,102.96,0
2022-11-20,NO-S05,North,Sigma Kit,Kits,3,341.69,1025.07,0
2021-10-30,EA-S02,East,Alpha Widget,Widgets,3,47.87,143.61,0
2022-12-28,EA-S05,East,Pi Part,Parts,5,16.09,80.45,0
2023-07-11,NO-S01,North,Sigma Kit,Kits,1,229.21,229.21,0
2021-09-24,CE-S02,Central,Omicron Module,Modules,3,226.19,678.57,0
2023-11-30,EA-S04,East,Nu Component,Components,4,29.63,118.52,0
2021-06-20,EA-S04,East,Pi Part,Parts,4,13.03,52.12,0
2023-03-09,WE-S06,West,Pi Part,Parts,2,11.95,23.9,0
2022-05-22,EA-S01,East,Epsilon Gadget,Gadgets,3,74.13,222.39,0
